[2026-04-15T08:50:51.389Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (339ms, ?B)
[2026-04-15T08:50:51.389Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (339ms, ?B)
[2026-04-15T08:50:51.417Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (326ms, ?B)
[2026-04-15T08:50:51.417Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (312ms, ?B)
[2026-04-15T08:50:51.430Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → pending (?ms, ?B)
[2026-04-15T08:50:54.056Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (467ms, ?B)
[2026-04-15T08:50:54.187Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (331ms, ?B)
[2026-04-15T08:50:54.187Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (336ms, ?B)
[2026-04-15T08:50:54.189Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (220ms, ?B)
[2026-04-15T08:50:54.189Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (333ms, ?B)
[2026-04-15T08:50:54.307Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (365ms, ?B)
[2026-04-15T08:50:54.308Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (240ms, ?B)
[2026-04-15T08:50:54.308Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (364ms, ?B)
[2026-04-15T08:50:54.309Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (363ms, ?B)
[2026-04-15T08:50:58.655Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → pending (?ms, ?B)
[2026-04-15T08:50:58.655Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → pending (?ms, ?B)
[2026-04-15T08:50:58.919Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (403ms, ?B)
[2026-04-15T08:50:59.122Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → 200 (332ms, ?B)
[2026-04-15T08:50:59.374Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (316ms, ?B)
[2026-04-15T08:50:59.374Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (317ms, ?B)
[2026-04-15T08:50:59.404Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (321ms, ?B)
[2026-04-15T08:50:59.405Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (313ms, ?B)
[2026-04-15T08:51:01.202Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (370ms, ?B)
[2026-04-15T08:51:01.202Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (372ms, ?B)
[2026-04-15T08:51:01.203Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (368ms, ?B)
[2026-04-15T08:51:01.203Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (370ms, ?B)
[2026-04-15T08:51:01.338Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (413ms, ?B)
[2026-04-15T08:51:01.339Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (319ms, ?B)
[2026-04-15T08:51:01.340Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (411ms, ?B)
[2026-04-15T08:51:01.340Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (411ms, ?B)
[2026-04-15T08:51:07.111Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (307ms, ?B)
[2026-04-15T08:51:07.111Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (320ms, ?B)
[2026-04-15T08:51:07.373Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (320ms, ?B)
[2026-04-15T08:51:07.389Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (310ms, ?B)
[2026-04-15T08:51:08.234Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (340ms, ?B)
[2026-04-15T08:51:08.234Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (350ms, ?B)
[2026-04-15T08:51:08.235Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (330ms, ?B)
[2026-04-15T08:51:08.235Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (330ms, ?B)
[2026-04-15T08:51:08.370Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (338ms, ?B)
[2026-04-15T08:51:08.371Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (327ms, ?B)
[2026-04-15T08:51:08.372Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (329ms, ?B)
[2026-04-15T08:51:08.373Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (326ms, ?B)
[2026-04-15T08:51:09.122Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (309ms, ?B)
[2026-04-15T08:51:13.719Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → pending (?ms, ?B)
[2026-04-15T08:51:13.719Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → pending (?ms, ?B)
[2026-04-15T08:51:13.983Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (235ms, ?B)
[2026-04-15T08:51:14.185Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → 200 (248ms, ?B)
[2026-04-15T08:51:15.093Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (494ms, ?B)
[2026-04-15T08:51:15.093Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (494ms, ?B)
[2026-04-15T08:51:15.265Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (321ms, ?B)
[2026-04-15T08:51:15.265Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (322ms, ?B)
[2026-04-15T08:51:15.266Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (160ms, ?B)
[2026-04-15T08:51:15.267Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (159ms, ?B)
[2026-04-15T08:51:15.358Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (292ms, ?B)
[2026-04-15T08:51:15.383Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (220ms, ?B)
[2026-04-15T08:51:15.399Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (224ms, ?B)
[2026-04-15T08:51:15.400Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (205ms, ?B)
[2026-04-15T08:51:15.401Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (215ms, ?B)
[2026-04-15T08:51:15.402Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (210ms, ?B)
[2026-04-15T08:51:19.419Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (385ms, ?B)
[2026-04-15T08:51:21.437Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (311ms, ?B)
[2026-04-15T08:51:22.296Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (293ms, ?B)
[2026-04-15T08:51:22.296Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (305ms, ?B)
[2026-04-15T08:51:22.297Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (288ms, ?B)
[2026-04-15T08:51:22.297Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (288ms, ?B)
[2026-04-15T08:51:22.430Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (262ms, ?B)
[2026-04-15T08:51:22.430Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (235ms, ?B)
[2026-04-15T08:51:22.431Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (248ms, ?B)
[2026-04-15T08:51:22.432Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (233ms, ?B)
[2026-04-15T08:51:23.342Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (442ms, ?B)
[2026-04-15T08:51:23.342Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (443ms, ?B)
[2026-04-15T08:51:23.367Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (418ms, ?B)
[2026-04-15T08:51:23.368Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (404ms, ?B)
[2026-04-15T08:51:24.187Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (331ms, ?B)
[2026-04-15T08:51:27.447Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → pending (?ms, ?B)
[2026-04-15T08:51:28.796Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → pending (?ms, ?B)
[2026-04-15T08:51:28.796Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → pending (?ms, ?B)
[2026-04-15T08:51:29.062Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (271ms, ?B)
[2026-04-15T08:51:29.258Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → 200 (238ms, ?B)
[2026-04-15T08:51:29.328Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (322ms, ?B)
[2026-04-15T08:51:29.328Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (322ms, ?B)
[2026-04-15T08:51:29.329Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (320ms, ?B)
[2026-04-15T08:51:29.329Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (321ms, ?B)
[2026-04-15T08:51:29.460Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (273ms, ?B)
[2026-04-15T08:51:29.460Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (227ms, ?B)
[2026-04-15T08:51:29.461Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (241ms, ?B)
[2026-04-15T08:51:29.462Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (234ms, ?B)
[2026-04-15T08:51:31.327Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (255ms, ?B)
[2026-04-15T08:51:31.327Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (257ms, ?B)
[2026-04-15T08:51:31.352Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (332ms, ?B)
[2026-04-15T08:51:31.353Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (237ms, ?B)
[2026-04-15T08:51:36.358Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (360ms, ?B)
[2026-04-15T08:51:36.358Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (361ms, ?B)
[2026-04-15T08:51:36.359Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (357ms, ?B)
[2026-04-15T08:51:36.359Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (357ms, ?B)
[2026-04-15T08:51:36.495Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (319ms, ?B)
[2026-04-15T08:51:36.496Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (318ms, ?B)
[2026-04-15T08:51:36.497Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (316ms, ?B)
[2026-04-15T08:51:36.498Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (315ms, ?B)
[2026-04-15T08:51:39.259Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (302ms, ?B)
[2026-04-15T08:51:39.312Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (189ms, ?B)
[2026-04-15T08:51:39.312Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (249ms, ?B)
[2026-04-15T08:51:39.338Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (238ms, ?B)
[2026-04-15T08:51:39.339Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (223ms, ?B)
[2026-04-15T08:51:43.390Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (247ms, ?B)
[2026-04-15T08:51:43.390Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (257ms, ?B)
[2026-04-15T08:51:43.391Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (243ms, ?B)
[2026-04-15T08:51:43.391Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (246ms, ?B)
[2026-04-15T08:51:43.527Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (246ms, ?B)
[2026-04-15T08:51:43.528Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (210ms, ?B)
[2026-04-15T08:51:43.529Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (219ms, ?B)
[2026-04-15T08:51:43.529Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (209ms, ?B)
[2026-04-15T08:51:43.859Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (250ms, ?B)
[2026-04-15T08:51:43.859Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (250ms, ?B)
[2026-04-15T08:51:44.123Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (241ms, ?B)
[2026-04-15T08:51:44.327Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → 200 (233ms, ?B)
[2026-04-15T08:51:47.297Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (253ms, ?B)
[2026-04-15T08:51:47.297Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (253ms, ?B)
[2026-04-15T08:51:47.318Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (234ms, ?B)
[2026-04-15T08:51:47.318Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (223ms, ?B)
[2026-04-15T08:51:50.420Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (264ms, ?B)
[2026-04-15T08:51:50.420Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (262ms, ?B)
[2026-04-15T08:51:50.421Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (257ms, ?B)
[2026-04-15T08:51:50.422Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (240ms, ?B)
[2026-04-15T08:51:50.556Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (239ms, ?B)
[2026-04-15T08:51:50.556Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (211ms, ?B)
[2026-04-15T08:51:50.557Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (235ms, ?B)
[2026-04-15T08:51:50.558Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (223ms, ?B)
[2026-04-15T08:51:52.429Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (241ms, ?B)
[2026-04-15T08:51:54.331Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (234ms, ?B)
[2026-04-15T08:51:55.285Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (259ms, ?B)
[2026-04-15T08:51:55.285Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (258ms, ?B)
[2026-04-15T08:51:55.302Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (242ms, ?B)
[2026-04-15T08:51:55.303Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (219ms, ?B)
[2026-04-15T08:51:57.451Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (229ms, ?B)
[2026-04-15T08:51:57.451Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (234ms, ?B)
[2026-04-15T08:51:57.452Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (225ms, ?B)
[2026-04-15T08:51:57.452Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (230ms, ?B)
[2026-04-15T08:51:57.589Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (253ms, ?B)
[2026-04-15T08:51:57.589Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (232ms, ?B)
[2026-04-15T08:51:57.590Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (250ms, ?B)
[2026-04-15T08:51:57.591Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (237ms, ?B)
[2026-04-15T08:51:58.936Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (250ms, ?B)
[2026-04-15T08:51:58.936Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (250ms, ?B)
[2026-04-15T08:51:59.201Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (236ms, ?B)
[2026-04-15T08:51:59.399Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → 200 (223ms, ?B)
[2026-04-15T08:52:03.264Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (241ms, ?B)
[2026-04-15T08:52:03.264Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (241ms, ?B)
[2026-04-15T08:52:03.291Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (229ms, ?B)
[2026-04-15T08:52:03.291Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (207ms, ?B)
[2026-04-15T08:52:04.482Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (253ms, ?B)
[2026-04-15T08:52:04.482Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (256ms, ?B)
[2026-04-15T08:52:04.499Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (232ms, ?B)
[2026-04-15T08:52:04.499Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (236ms, ?B)
[2026-04-15T08:52:04.619Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (233ms, ?B)
[2026-04-15T08:52:04.620Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (213ms, ?B)
[2026-04-15T08:52:04.621Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (231ms, ?B)
[2026-04-15T08:52:04.621Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → 200 (219ms, ?B)
[2026-04-15T08:52:09.401Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (227ms, ?B)
[2026-04-15T08:52:11.248Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (224ms, ?B)
[2026-04-15T08:52:11.249Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (234ms, ?B)
[2026-04-15T08:52:11.275Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (241ms, ?B)
[2026-04-15T08:52:11.275Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (240ms, ?B)
[2026-04-15T08:52:11.514Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (325ms, ?B)
[2026-04-15T08:52:11.514Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → pending (?ms, ?B)
[2026-04-15T08:52:11.515Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (324ms, ?B)
[2026-04-15T08:52:11.515Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (324ms, ?B)
[2026-04-15T08:52:11.650Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → pending (?ms, ?B)
[2026-04-15T08:52:11.650Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → pending (?ms, ?B)
[2026-04-15T08:52:11.651Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → pending (?ms, ?B)
[2026-04-15T08:52:11.652Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → pending (?ms, ?B)
[2026-04-15T08:52:13.999Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (225ms, ?B)
[2026-04-15T08:52:13.999Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (242ms, ?B)
[2026-04-15T08:52:14.265Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (238ms, ?B)
[2026-04-15T08:52:14.467Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=326305330c26177c991a65a00d6bcc054e876a5e1776241735 → 200 (215ms, ?B)
[2026-04-15T08:52:18.546Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (267ms, ?B)
[2026-04-15T08:52:18.546Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (270ms, ?B)
[2026-04-15T08:52:18.547Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (261ms, ?B)
[2026-04-15T08:52:18.547Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (264ms, ?B)
[2026-04-15T08:52:18.685Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → pending (?ms, ?B)
[2026-04-15T08:52:18.686Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → pending (?ms, ?B)
[2026-04-15T08:52:18.687Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → pending (?ms, ?B)
[2026-04-15T08:52:18.688Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → pending (?ms, ?B)
[2026-04-15T08:52:19.234Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (267ms, ?B)
[2026-04-15T08:52:19.234Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (267ms, ?B)
[2026-04-15T08:52:19.259Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → 200 (242ms, ?B)
[2026-04-15T08:52:19.259Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (217ms, ?B)
[2026-04-15T08:52:19.419Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → 200 (222ms, ?B)
[2026-04-15T08:52:21.437Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=09c65ad2a4a55b8d138028dd450acd3f6eacc9a31776241735 → 200 (223ms, ?B)
[2026-04-15T08:52:24.467Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (230ms, ?B)
[2026-04-15T08:52:25.594Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → pending (?ms, ?B)
[2026-04-15T08:52:25.594Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → pending (?ms, ?B)
[2026-04-15T08:52:25.596Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (229ms, ?B)
[2026-04-15T08:52:25.596Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (236ms, ?B)
[2026-04-15T08:52:25.721Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → pending (?ms, ?B)
[2026-04-15T08:52:25.722Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=bbd01d4ff649705ce1201b8f7be315d5ff215bff1776241735 → pending (?ms, ?B)
[2026-04-15T08:52:25.723Z] POST https://lensflare.vimeo.com/add/vimeo.play_video → pending (?ms, ?B)
[2026-04-15T08:52:25.724Z] POST https://arclight.vimeo.com/add/player-stats?beacon=1&session-id=9bad322b5eb89f4e2fba233045016a2d5497be191776241735 → pending (?ms, ?B)
[2026-04-15T08:52:27.222Z] POST https://lensflare.vimeo.com/add/vimeo.watch_video_heartbeat → 200 (222ms, ?B)
[2026-04-15T08:52:27.222Z] POST https://lensflare.vimeo.com/add/vimeo.finish_video → 200 (228ms, ?B)
